"Treatment","Outcome","IV1","IV2","IV3","IV4","IV5","IV6","IV7","IV8","IV9","IV10","IV11","IV12","IV13","IV14"
0.94075102594919,2.41086804090118,-1.55603107036873,0.740932676862431,-0.458353358651929,-0.00164163600144563,-0.569420588242483,1.80981367532329,1.52849033998094,0.0157598062204158,0.275705033423412,-0.459103876346706,-0.196310741308204,1.63565049464956,0.531929281771589,1.00650661262919
2.71262779941782,5.51250818672078,-0.0446376285050999,-0.844425792074962,0.750829237534362,-0.0334569115797553,-0.870354388254912,-0.682932053656446,-0.251571509107047,0.597734996721609,-0.0427497912210216,-0.276904980853271,0.158690817456347,0.202132339004966,1.10123287605443,1.52977584247425
-1.68915608277344,-2.79242222415142,-1.27186642743558,1.04209349669456,-0.589856806160439,-0.357210427768246,-2.26297902626162,0.743008111553447,0.264564979321555,1.35486331916983,-0.0412007116264465,-0.65100031177597,0.105714118495178,-1.5755569544981,-0.425110218666422,-0.204980221125991
-1.85422157390041,-4.11452666822016,1.47719468992547,0.0761505497100647,-0.222007901253829,-1.50141703945106,-0.913822657722239,-0.420762304380471,-0.138968466515155,-0.389631475589735,0.574771731390333,-0.244649389121836,-0.316200559764397,-0.285365992961651,-1.8100609573248,-1.0736915486218
5.12422437750895,9.68324203916156,1.00469849186089,0.615217386625096,-0.665528674607714,-0.196055531957016,-0.753171766403654,-0.79512858966508,-0.881598266137533,0.178460395632416,-0.316910880220239,1.54991318378451,1.51416084244402,0.238249392626893,0.733475618594014,1.1785445935812
-4.88142184710953,-9.51473564157229,0.277211392303714,0.901141775690493,-0.576043572822361,0.0443174882984847,-0.587026362757499,1.04188596473669,0.166136035122816,-0.794907328307235,0.578619075568706,2.89449587727985,-3.29021694711289,-0.40008659356417,-1.27019878488187,-0.696745515772169
3.18919215272318,5.8024701832857,1.22309712070665,0.221473410621003,-0.374010319488213,-0.0401286002143652,-0.194810962514426,0.357680733925149,-1.62308378876465,0.00245651969406311,-0.710994179167137,-0.601379973541612,0.289089946084938,-0.109500917991055,1.22075441544994,0.920617391952756
-0.100865501553195,0.68681309666269,0.839408223079369,-1.2173076997596,-0.139010626544627,4.75132249712646,0.71904591843143,-1.04330424060201,2.52362388606664,0.962987264549347,3.94184175773924,-0.931340685970484,-0.0408013576158105,0.54653170761432,-1.19761837552992,-0.0901256177855713
3.01908903672964,6.05170650339825,0.384491756113336,-1.31208422137363,-0.873690785427393,0.00510896952492057,-0.913020805256786,0.873701618154216,0.358631058071995,0.0997037632288908,0.170351571744101,0.264460664244502,0.220004094259826,-0.0678966837882316,0.38075522192899,1.60059443874324
0.915151899537079,2.89502447317727,0.865468799266376,1.14291384059138,-0.611482397258664,0.0208428085949416,-0.897969742746593,-0.468319349777461,0.388087181891515,0.348863949076349,0.319082057439257,-0.0800876031277944,-0.111209237587291,0.902898721468802,0.0365688727536684,0.83939900901285
6.08114195564327,12.6452823509222,0.280080447143864,-0.387753719749472,-0.541659171412259,-0.453932542329896,0.225126038103372,-0.0953800000845531,0.929781121118644,2.00095578388522,-0.259906605320514,2.58276581179653,2.64087683968022,0.612337571094586,0.577768708267088,1.11996390476128
-3.11087830646593,-6.29944304979426,1.09548000562637,-0.396626841801932,0.706092668377751,0.333549213077828,-1.10725843574973,-0.475441468581377,0.178387405731927,-0.563259211721071,-0.0396152372493415,0.215682993690325,-0.608234680902671,-0.014529565133341,-1.15883826586105,-0.538230450227922
4.45012495621382,8.95675171332323,0.309112938494882,0.00190774910936489,-0.454750067365152,0.000318041639478049,-1.75752283250602,1.85978811270437,0.992953190270309,-0.0386329941845445,-0.421563629527756,0.921107351536685,1.05909473482474,0.361593085180939,0.495707643683376,-0.177193937799479
5.43393778051021,11.1663927924418,-0.00420046062006051,0.566460848752146,-0.71081809116293,-0.0764475633907206,0.196474876486173,-0.659402543121046,-1.23776714669846,0.0505407720279623,-0.824097230209569,1.64775674661541,1.86297894736959,1.17749283277875,0.0235297436726008,2.23816420465744
-0.222614543611756,0.682224159317275,-0.297781343378097,0.919593920429539,0.865553914434566,0.0364764818484185,0.99669778638672,-2.04046181418285,-1.15955476607193,1.95201346265605,-0.383614358792338,-0.847778855612936,0.00468148726162302,0.83086642450646,-1.00417643379156,0.370269779972595
-4.65485094664396,-9.93198891541704,1.06265493263346,-1.3602186829295,0.0561090809617865,5.22412821578149,0.657916877294053,0.104176438407517,-0.606006755685606,0.816704251259062,-1.09221533901017,3.4705843753742,-4.07259775971632,0.376007436497614,-3.00263837426633,-1.10728468623571
1.70982071662377,3.46007884861105,0.999965491908337,-1.20974272423845,-0.448655098458661,-0.131326188373768,0.256871490066593,0.976841085485459,0.977010762913124,0.368175675959942,0.90515811620291,-0.504911435384784,0.0950439991393662,0.439177305723739,0.911766216801593,-0.331340244959403
-2.13395319153265,-3.9818560258033,0.318183853575668,-1.12378291346225,-0.695634546081501,-0.262012555852834,-0.349737903896204,-1.09782055093656,-0.199003823816626,-1.3006618564237,-0.0681425456776306,-0.564487202236684,0.0985843402671435,-0.847866910377767,0.332890297362347,-0.384428375364213
2.90699067397012,5.38158014096305,1.31504242772801,-1.01037157567862,-0.333894803670537,-0.150778600233376,-1.9247228392772,-2.70693533085818,-0.675356118015415,0.120066606288491,-0.263983746082621,0.102017167189008,-0.0302501601730977,-0.46864783746297,0.326504120890234,-0.0766117442126446
0.638349704183783,1.61075938700784,0.107284304206694,-0.806569853818042,-0.68824896592193,1.86055193741628,1.3046681097852,-0.405470035289732,-0.793515432994923,-0.0182603250564189,1.56360320709321,-0.396773753434897,0.0316865126167074,0.470242860790479,-0.392501275774916,0.306789021841837
1.9843190357836,3.8893622112833,-1.61472959515645,0.955083110369001,-0.221847345387212,0.136694898350628,-0.34223103719983,-0.440319250106309,-0.424139396092467,-0.205110417423596,0.289319821067706,0.0369989561480509,0.116214704219958,1.59379031504158,0.39068587123753,-0.506313483628532
0.891771983944242,2.27258750975554,-0.852631576799382,0.160668995281146,-0.470917343518332,-0.0813182237318944,0.868778765912781,0.0541381509224952,0.118413594993948,1.74357717930503,0.617752119099451,-0.680453094538255,0.0542156899884481,-0.57910630507156,-1.23869122716206,0.794424382071703
3.74507259027773,7.1979833575218,1.25841094222091,-1.08336952100542,-0.47973020364176,0.827849235483191,0.188004713880469,0.0563810277274373,-0.691195467767449,0.531597671342812,-0.701910778767927,0.365949650788206,0.169753523891756,1.87468481083677,1.90851044092694,0.0257379472688446
-0.564797257830462,-0.910829236229479,1.14670006799802,0.445415184127222,-0.160027859901283,0.234452632952404,0.528150064301131,-0.506558494119335,-1.38389855404971,-0.327835107637418,0.359819791104172,-0.362766382583179,-0.16247631064934,-1.54440531454303,0.00788849702423717,0.433957891503439
-1.92623011220978,-3.85762115181511,-0.493210946892795,-0.315390760850847,0.747419785413584,0.71685752564905,-1.21236812332995,-0.775787672713574,0.65309795525176,-0.142114911829353,-0.0862346753496124,-0.579813732013611,-0.16831324627901,-0.176378818776831,-0.966226088069544,-1.7420997104488
-2.41181299301236,-4.1506856050278,-0.877354267453724,0.769817359989109,-0.353099905109477,-0.0157158144380166,-1.10389423379282,0.194909283846036,-1.17676437340453,-1.17501591917593,0.0976544776738679,-0.516202694151194,0.0865380948055726,-0.80036588431257,-0.140054693879645,-0.0496804132067249
-5.86781125257771,-10.6741050268947,1.1787316971451,-2.37258321970573,-0.549334452215322,-0.00635517560852646,0.995014487256864,-0.679683589872233,0.968013964751958,-1.71828206636371,-0.532979335888871,1.20843125661691,-1.4531446417002,-1.20957538854605,-2.23663055194549,-1.76570009438875
-2.87533245375657,-4.4538381406094,-0.953856627434756,-0.687710255533961,-0.877309688182989,-0.0827576494268684,-0.773853525230488,0.210514132237327,-0.763575965669631,-0.393007749371515,-0.0974235068527877,-0.170544260259396,-0.241941854414558,-0.0630274600944365,0.141580761401161,-2.62346723656063
-1.07790929223501,-2.20944044855677,1.35923698308605,-0.119610124447758,-0.677140667916365,0.194791429465322,-0.332533570428399,1.02926107495023,-1.45833021017986,-1.41972034546541,0.143902555492922,-0.579840822171489,0.11758788032291,0.827132261089084,0.340215181836521,-1.23389924107788
-0.725664653634017,-1.64972942067748,1.32988980957618,-1.39551388346452,0.315425393116701,-0.0479177887486131,0.091179221622546,-0.822054689388122,-0.743325761250144,0.411516272465637,-0.0461638091262876,-0.766413201404288,-0.112622885606858,-0.685979816597272,-0.161123394602352,-1.00484692367246
-1.36436542165575,-2.55172307738461,0.360701486581782,0.0440033885083177,0.621690300541181,-0.00698942300547685,0.82605296172902,-1.78941819289148,-0.0782904860145446,-0.421792234299526,4.33492560984267,-0.444214362825578,0.0172607739876801,1.28193821944091,0.10055406140245,0.0687953653452447
-5.36357068950039,-10.2073791373903,-0.628604787333964,-1.15622324720229,-0.529142381159345,-0.581030737719165,-1.16551234968394,-0.580777302943299,-0.290777594216643,-1.50211578517929,-0.429011134954637,1.92465905128211,-1.98097743182502,-0.729906016180591,-2.22401027500322,-0.253302549166432
-2.97976934450506,-6.05191244438861,-0.751244479271715,-0.170818736619344,-0.659265258869446,-0.0726214418948169,0.129273449002851,1.36746165625869,-0.33329334925917,-1.81977153838323,-0.50880118037918,0.0969020524578383,-0.265557587488558,-0.919507597450864,-1.26388782485247,-0.368038445227446
5.75780707836788,10.8327854708228,1.278887006393,0.476262147065672,-0.490167593569076,-0.053987077005694,-1.28517990806031,0.216526532402835,-0.982510112601105,-0.202235302321351,-0.61331881834999,1.81618094479509,2.086850712872,0.82603051844834,1.07655686859449,0.949181193848524
1.75238441876818,3.81322419410567,-1.57152655881801,0.686099244208661,0.148679373153557,-0.115743388992241,-0.751830309123048,2.19833962442806,-0.0301069474527055,-0.362856865681603,-0.435675839942493,-1.09695651429789,0.0609281730900703,1.24864605537093,0.556471873451399,1.3059212025067
5.73058345150261,10.3291374925749,0.795560138172961,-0.263804078387862,-0.323590037523566,-0.596760062722289,0.23622268983169,-0.560244886150018,-1.90929635328374,0.292796044787161,-0.631258270425422,1.85125996414228,1.97465194360814,0.847950004196348,2.24317515804632,0.75037072528982
0.865133799602703,0.148589399752393,-0.626286614988795,0.605133997608859,4.87679882023515,-0.00230243297315954,0.727202879057746,-0.183392667053595,0.581001861913518,-0.627430056019473,4.92801371782387,-1.02855432315528,-0.178813678369846,0.33970227334455,-0.727178575449117,-0.884922675360591
-1.08430185011812,-1.02793626625953,-1.76838397221384,0.710343626362905,0.274371971555144,-0.0436319687022301,-0.870600319683365,1.28388299358153,-0.0627577542514696,-0.968622395906669,-0.701172729432466,-0.339512473980627,0.000119210838183628,-0.583062747579304,0.074123794465236,-0.712743425727173
-1.20950681638134,-0.594906257142937,-0.886666769606497,-1.02177355515035,0.241839367036907,-3.93827318846213,-0.550279730387195,-0.471595052920572,0.16465231803344,1.99599254604119,0.355094429596949,-0.737236348160293,-0.141413819920302,-0.381997799742054,-0.200551527574536,-0.530472746939692
-2.74672356231599,-6.17691920265084,1.01207707151691,1.06642140389049,2.8581921631489,-0.912814913960207,-0.33145556090573,-0.239759667687579,-1.50382948748612,-0.783286002936096,-0.517621289331668,0.686669991896542,-0.422757398373992,-2.56799237557335,-0.398339430524608,0.010437994856148
-2.83248581889963,-5.41315035573508,0.517074751192508,-0.512089796073918,-0.0171402306127879,0.189760439847021,0.412990434483061,-0.994586845557269,0.0564091717546284,-0.926261253087653,-0.0604432946691469,-0.245063207127915,-0.00560962442845001,-1.56642970541851,-1.58868343989808,-1.02535377112541
5.37327510708979,10.792943999277,0.563076552374721,1.26901435082838,1.17545274896529,0.146714046528705,1.34759315514026,0.334829345332733,0.276536019066287,0.769894317791089,-0.34626845651602,2.26120325198128,2.46866635481212,1.58001065822368,0.925355636172492,1.04111209544885
-0.917652372580473,-2.3483483902825,1.26306109728074,0.183907455568033,0.365391794290408,-0.111056913181487,0.659707406288749,1.06873966862512,1.53365295972321,-1.1574757216912,0.0977366789571456,-0.286215233236242,0.0291655987007777,-0.0748008437923031,0.350098046793905,-2.05293486727795
4.06469316833987,8.19512044420689,1.80409505478666,-0.653272635858087,0.0948428768488305,1.97815555139479,-2.03412076599682,-0.483992908768809,-0.0532103608507016,1.03657456206112,0.0218976262232185,0.498181706826913,0.556156065103551,2.56091808352851,0.987116076507721,0.200777480134915
-3.24371622820778,-4.31983106148473,-0.259070411661998,-1.23147709117119,0.0775511880344574,-2.16655032622071,-1.81645951313692,1.42004743933486,-1.1914408113907,2.18595847087003,0.487685367625146,-0.30964936722332,-0.382216245666293,0.121904009074206,0.58989042410674,-1.54872565874885
-4.71527633195218,-8.77668418062129,0.819710432706462,0.203302890244302,-0.781054084105514,-0.392485719941611,1.05165054243328,-0.38768154252272,0.205081724425799,-0.53030339904185,-0.747877189630371,1.63156693109715,-2.05196139730983,0.415191372587759,-2.52442488230385,-1.11772215015636
-1.10794069644699,-2.21990567348718,-0.800390231552027,0.867410442974644,-0.563395650479529,0.751363612950723,0.454708783823418,0.580673960132933,1.16313057071814,-0.700226512926309,-0.551482867221415,-1.0275162206859,-0.0277751230106461,1.56681359657013,-1.23217082969857,-0.645349949454426
3.20612408266325,6.67659692092518,1.16146451164915,-0.32939180686814,0.818353021035731,-0.0678826663113749,-1.1800092226836,-0.595694047956083,0.0993591160613146,0.815721039195034,-0.0507790941850388,0.14484822844772,0.0471634307434862,0.584151801136489,0.18001392632993,0.0737648342609819
4.41447992322697,7.58923870959552,1.04546300372531,0.175245036820438,-0.886390896425394,-0.0756986670660039,-2.58526011785442,-0.564777081883709,-0.176139829997614,0.145612096151112,-0.131511982513469,0.055824147029706,0.218448819487408,0.487197795648155,1.96664048496153,0.675653993628493
4.82697934233389,9.70444381231552,0.498670164058906,0.435147654104266,-0.51261113436257,-0.396880615566406,0.772873442773017,0.00325218783786614,0.694653041870197,0.768010507158733,-1.20775217845114,1.49022829867531,1.29832649422155,0.291880205410526,0.246110330095205,1.74580651391284
-5.23384635679503,-9.91287796834382,0.846048982507722,-1.87541459519529,-0.667109960953216,-0.0997590212101343,-0.945294979072023,-2.24167103038833,0.21403035779521,-0.967954745632542,-0.456117622700528,0.998572079285099,-1.76276631973742,-1.34686692159819,-1.05059236955087,-1.48537115604786
4.77493335446288,9.91187420274825,-1.05474750423252,1.00631209792592,-0.53103519410776,-0.0811907157620219,1.51162534179777,-0.270168019499963,0.140953110977994,0.150613634110145,5.52207835778262,1.97320909021133,2.13284821214288,1.44047571876367,1.47880116091015,2.22424136749579
-2.0400519954165,-4.26837315991485,1.55329893752426,-1.14623529611208,-0.242843845039713,-0.122255918036738,0.33913811705748,0.908858281015965,1.02268100295284,-1.20061205705067,-0.680084887358841,-0.372089692476422,-0.0475175438851461,-2.35287851147355,-0.25929744834493,-0.883133798052184
0.497263773297851,0.884835066205526,-1.61590829117639,0.629553510674233,-0.407014863798708,-0.044676810758769,-0.228283064366613,-0.628116099322543,0.0286205346815978,0.452269908371506,0.159469473133016,-1.44702888199676,-0.060935758054126,-1.2305151554799,-0.331994168919638,1.32287237265607
1.08653197740382,2.89930654620778,-1.17843046930384,0.364123480169302,-0.316656924559361,0.083412478545043,0.75704842452346,0.00341298378074176,0.786516148088321,0.785409158319974,0.295860905644931,-0.482919547924961,0.0751051009388153,-0.332478095346521,0.337908696728039,-0.921835193537507
-2.41270708637147,-4.32811149276871,1.31751297234036,-0.758309053311623,0.663905667374858,0.765253379041109,1.01132757859821,-0.224670272607329,0.0355280238759595,-0.944688684780851,1.7228197108069,-0.402914426875811,-0.226579817632779,0.407118585990292,-0.335093362465075,-0.637113631034562
-4.6968280763298,-9.82373090849964,0.576197643173386,0.751077509286747,1.77369720772426,-0.121909390894427,0.160829452806993,-0.473878966133972,-0.990906311327874,-1.34787807430341,-0.936419550672351,2.50232790606589,-2.1334014382354,-1.20524219880856,-1.57837163568248,-0.253478738853024
-0.679738615975191,-1.64275719317253,1.17275476069936,0.19023410246578,0.172729454259322,0.358055834483978,0.190861016589917,-0.757697904667296,-0.387529071837206,-0.640700499404636,0.158430305057902,-0.625677504592596,-0.035375298782247,0.126643867569397,0.0504256874348377,0.882702441135516
0.562511526752963,1.22932527094112,1.37491190656861,0.373218322641485,-0.0719547274403579,-0.00527370435409649,1.41529809820325,0.151331891363263,2.11576735672611,-0.414322410807872,0.387094415876924,-0.896278874166877,-0.312451295389646,0.0379972439887646,-0.906586789874774,-1.29659529375276
-2.50342284454689,-4.99700243908031,0.0728396210854984,0.0902129030058745,0.395223678408976,0.00794562971727704,-1.03847569568545,0.397724825043677,-1.26950018250965,-0.728673238078113,0.3982416499238,-0.678042568306431,-0.168190717264127,-0.286140595236029,0.0923897312916806,-0.653901601143882
-2.1415300781812,-5.41009943036039,1.32632462092282,-0.154901490997006,-0.867243237254099,-0.130688933495777,0.732434530936335,1.32572095639556,-0.99928665811645,-1.82100387932578,-2.04674847431955,-0.122758149813494,-0.316705201508924,-0.741920710043707,-0.873969201809913,-0.348893119738274
1.70091040668021,3.3365318602588,0.716864934248908,0.151064844106323,-0.391636839957747,-0.0864096898422022,-1.47336592702993,0.17515522409359,-0.937964001682261,0.0296431566550368,-0.000395494987974259,-0.51643195740334,-0.0570390419284331,0.888754530175476,-0.441691308990719,0.455082239891516
-0.644543349719317,-0.774981430587105,0.104250323049562,-1.12703780203659,0.973297615386861,0.0579722577160295,0.790007548387308,-0.626706043594255,-0.57454854021425,-0.569176503276861,0.939764055577201,-0.946624321499363,-0.146235699029053,0.744980149688613,0.474193869560702,-0.609496228854586
1.5360780805022,3.27369103720962,0.212256504479501,0.0502627155608461,-0.178512291194512,-1.22024115212556,-1.32300675036092,1.93881427091871,-0.751549468762033,-0.0200293634945804,-0.356907595085994,-0.498090815682246,0.0359876491703879,-0.124894720306984,0.826908522904701,0.889793114833376
0.00258280138443245,-0.00636037812693271,1.78219442208219,-0.0230383109765437,-0.699554460078725,-0.0768400773919848,0.372037297166205,1.14742560526914,2.27537182499158,0.305236373773427,-0.00290592691604094,-0.974144069754607,-0.0413191458772448,0.0733466785081036,-0.237687348169478,-0.313610428269636
-3.70402135628873,-6.21012813080429,-1.45694098945978,0.432832247359748,-0.823468206087401,-0.09844051236362,2.00238486037379,1.02780075460023,1.21196739750667,-0.878685880918598,-0.251200633422448,-0.0694767746288221,-0.224795032642505,-1.35849166770268,-1.24482916544126,-0.331167589843914
3.97613580839941,7.34782771953634,1.90209230548215,-0.801322726325634,-0.33470299325835,-0.0488090976992924,-1.80005648304672,-0.247121023964098,0.410102754410668,0.268049899381438,-0.121355082694587,0.369788113378698,0.335714660759991,0.477908862779396,0.518567451697147,0.695506411162762
2.88116530305727,5.43506623974161,0.421704483362266,0.588076845983983,1.78085020706187,0.193457501267131,-1.1222283116641,0.301657175679233,-1.60509582639858,0.712297435899292,1.53555662563783,-0.423248730992643,-0.0375939585728382,0.914271889684544,0.420174848960428,-0.364611340218292
3.0544478688352,6.3152543859457,0.886450052876459,-1.07682432718746,-0.449449672002579,0.387211504561627,1.36948903325961,-0.473252321507642,2.30092053288451,1.08950101625769,0.493497023010814,0.0770488820807221,0.0858189167721709,1.69871088068119,-1.00056609820445,0.38455553338835
-3.89609572807902,-7.82417905391093,1.89006443998216,0.61116478370148,0.091158981444394,0.320810601196462,-0.102493306465294,-0.918961435499081,-0.0923390703256216,-1.17037297415608,-1.31846214191689,0.502070518829345,-0.778279438538567,0.268899074387693,-0.671578170254931,-0.472804687193444
3.21357063482845,6.01519618738495,-0.731215776779785,-0.607923858622536,-0.514335848289477,0.00345262568188756,-0.87333346143418,0.864116017245914,0.390891563462457,-0.0850644107977793,-0.0479780837315829,0.0378275678953328,0.236009080213632,0.24622141107904,1.38569832754689,1.27786450109304
-5.1621973591487,-9.41395218381848,0.593618822306551,-3.24788442609089,-0.665827455093415,0.00985525542956044,-0.986179579255796,0.858248603365124,0.135199019761938,0.293960089379954,-0.519190918556745,1.39737109951976,-1.25211253498186,1.22654031706008,-1.63701041076639,-1.3682441070583
-2.30535284337907,-3.62314528754124,-0.920521482433985,-1.01656761996978,-0.250473322361376,1.68630085519319,1.39177297738438,0.392775411739662,0.0372215041482661,-0.316480305319837,0.274802239203186,-0.199224416800436,-0.0402649298863436,-0.628689524209268,0.418739334140036,0.536466116619278
-2.9875786910501,-6.70614193039687,1.2248188236459,0.142765350520348,-0.598859761277078,0.110090151999067,0.256072231374859,0.116812408822377,-0.278206828223173,-1.31683404828246,-0.217131869238578,0.49040839244664,-0.828269431701055,-0.235926372525773,-0.263608027922616,-0.183658992863933
-4.87953807173131,-10.0697814496052,0.0613543449641003,1.21024554896373,0.15106431744308,-0.103271899509404,1.69781626411169,-0.194061938275045,0.533566166745731,-1.40211077164445,0.539727747186041,2.93266232961215,-3.02905427790068,-0.41167498589049,-1.22211595823882,0.577180821948764
5.08077234025978,10.7224716015461,-0.0629069400578901,-0.729338000491515,0.490592527023276,0.0807103051429832,-2.50230613619729,0.0528640303795883,-0.521264184403063,1.60290250093386,-0.699354382230106,1.27214626023189,1.46278336541806,1.12600236952017,0.553800755592216,0.484810508518772
-2.53039315594066,-4.31784212758609,-1.71285646846422,0.656467237596445,-0.0791179339220434,-0.0844765092036415,0.550818193386674,1.92161207385677,-1.21333011438693,-0.810288807956726,0.436396773570707,0.333600109059065,-0.272676289770061,-0.346396018075017,0.0539146764753759,0.27573920951172
-1.32064871207974,-1.75130672081973,-0.754510953399027,-0.331723979038239,-0.632450094708303,-0.0517471826230826,-0.122002480317279,1.86686320773643,-1.20674455813941,-0.0916710851820957,0.261365799610407,-1.26240883824068,0.0825499808519165,0.898009401192579,0.52128341887898,-0.622410332556523
-1.08388963821924,-2.55146939485536,0.0958317523620665,-0.427960656717001,-0.723178979644437,-0.142725167043708,1.53889546892934,-0.607111534600301,0.667955351711002,-0.682957702145468,0.740854323585763,-0.593442527345723,-0.156191966054739,-0.50880664231797,-0.435310555286709,0.361536656910775
1.88080906303755,3.66759287456506,1.6653937722558,1.03905550041047,-0.630853337999448,-0.103209630793708,0.283134041852551,0.7517906815814,1.63619105101497,1.18979541494142,-0.236538530387469,-0.558156034305195,0.0897669934526773,-0.192303643262536,0.0615889889095734,1.49276992847048
4.17516350850647,9.87913764171446,-0.99291923389093,1.33469023385454,-0.526931936754542,4.62920141953498,-2.43600038465211,0.599948725306996,0.536608987591882,2.04193228977823,-0.715209668163323,0.705108365244965,1.14047883948439,1.15801038274787,0.48385648855009,1.63413247020016
4.54916989478783,9.4307767348381,0.580621121163491,0.556015705416744,-0.654152369310382,-0.0233673474938203,-0.862512051394283,-0.841983215590259,1.13494173470073,0.583584498035654,-0.515088814294036,1.08997536597107,1.39035576248528,0.0194910784267586,2.17063480661119,1.87553309055807
-4.25779259085577,-7.49340221509431,-1.07388443190614,-0.660758722648462,0.447479748313444,-0.0508313512009357,0.2223649584433,0.555590448436336,-1.59207007003187,-0.63784454467521,-0.0684143789796483,0.608112542326018,-0.486772125171752,-1.81249175546633,-1.21347741017313,-0.993270742770885
-4.33798445172688,-7.92761237364901,-0.654487260310802,0.536354702192601,-0.141701734158509,-0.0687445009875723,-0.114784734701692,0.262853253770043,-1.25885730003402,-1.28295813919121,-0.428314256219598,0.257893666780755,-0.603525122065603,0.29067801084482,-1.17721175772749,-1.84790803102156
-3.69706886969945,-7.59501501521042,0.506124659064151,-0.822311678243942,1.13813663207181,-0.666347865391422,-0.119041439625609,1.78046549998822,2.63334432050986,0.411498874229208,-0.190379171829398,1.06782765117403,-0.891195167934723,-0.559142563339036,-0.718385129707674,-1.37667659140041
-4.27493268846024,-7.41513981804331,-1.70489618658867,-0.9511423614982,-0.55289212168093,-0.430867598126691,0.786972428428767,1.10848324543887,0.545793676251237,-0.47431630553599,-0.165673621216597,0.621833023879061,-0.552942126968357,-0.766254249553795,-0.727311386782219,-2.00717689168606
5.41861743243119,10.2827099876413,0.629093855505281,-0.927432103596314,0.291314575653764,-0.0177791947769033,1.17837945326414,0.0930523811038377,-0.474247483483285,0.306985919385504,-0.189412372149734,1.96238460740659,2.0168026616816,0.0482158390462009,1.08248673209359,1.79309143425929
0.455337485361372,0.840351191156749,-0.0628482572563143,-0.96864437555896,-0.539064894825589,-0.0921765251529061,-0.32745021775662,0.161925801910816,0.701886095298335,0.493674013058241,0.174206439538066,-0.690295888631731,-0.376128239826512,-0.0775893192826902,-0.732178269063354,1.05058752007465
-3.32281766149862,-5.59706740376051,-1.57290966774937,0.527460043895633,-0.595796834515431,-0.16544441752513,1.55344702188678,0.579511971259317,-0.343862816964123,-1.12263381340996,0.281097643658475,-0.0732984741414373,-0.293882548150486,0.448540951692181,-1.63431733703859,-0.616248097270976
-2.28486338831934,-3.71321172839907,-1.40020593979346,0.843831695716042,-0.726713762629493,-0.132978905230593,-0.206731935482026,-1.26097372498265,1.1255838461441,-0.803001098163692,0.039329459925512,-0.0681883395845285,-0.20366786908458,-0.147911295674677,0.702135039783909,-1.58355140795442
