"Treatment","Outcome","IV1","IV2","IV3","IV4","IV5","IV6"
1.79106537986039,3.92535721203533,-1.19789251049119,0.502202978506024,0.584028918020058,-1.24347957504806,-1.09378436064201,0.241725148437084
3.02456307616606,5.39113188225194,1.11995720238027,-0.819409046332359,-0.326557046150715,-0.556103103747305,-0.228495965675852,1.25292748233604
2.73649141384452,5.00813126169178,0.176111623353383,-0.769425960523105,-0.659544646567437,0.933811360994373,2.9101802113724,0.444777162624293
2.53896988188022,5.46273866616102,-1.28015456251936,-0.764208274309118,-0.0913308386556412,-1.03884735524194,1.27845659537754,0.761319272704782
3.07820243784746,5.36229337922422,-0.00226975055155756,0.433620780633053,1.31371300323746,-0.351958550160967,0.608702060634385,1.30250493536711
0.411082776327343,0.920015845577034,-0.465709916823442,0.648153841722317,1.15133109268232,-0.404083367215938,-0.0652480291784533,-0.71294171980564
-5.42872865088367,-9.95331515613775,-0.0505624862460988,-1.59389980164319,1.29789138848002,0.266762304502879,0.682760938729897,-1.39513915062757
1.74849548214574,3.90418522630284,-1.0852031514814,0.493072113558913,1.36789050404944,1.50984427947953,0.819769002358125,0.6616848309864
-0.325661591363507,-0.358663390849194,1.27535106331576,-1.68385735741991,0.299358326710849,-0.251388307438177,-1.03696374868569,-0.332457964774503
-1.16975583471476,-1.76138341165494,-0.835517932919071,-0.755313734174588,-0.0383165079134642,-0.530971507050882,-0.708576664389923,-1.54357885237125
-4.33134419425537,-7.91716307380982,-1.50213368277069,0.177316675824869,1.11354797510992,0.895736228004564,0.760464377827039,-2.42299764787159
-1.3751228056191,-2.70274266294529,0.0519435893581886,-0.227229087399705,-0.326916099862946,-1.02480659540153,-1.02927098575107,-0.3817997822921
1.78866648765399,2.8437760933443,0.360907975747679,0.411724936255377,-0.780190700232559,0.510315909399949,0.772934859491869,0.477208283419921
2.02861440861099,6.02778272710164,-1.45245139636714,-1.98537100947283,-0.755041855459856,-0.449917902105032,0.865475508272909,0.247211089743463
-0.343708945112907,-0.125980419652686,-0.217658577011703,-0.0113567073967179,-0.820683328046381,0.594914862503633,-0.799363251866828,-0.0407253066351669
1.20835416535615,2.43812251802274,-0.397443607648995,-0.273490811550434,-1.45815667109181,-0.0307737103592616,-1.90746701260977,0.0505506720861184
0.466947135208691,0.888445999056639,0.948676299257023,0.454320461879458,0.97932380811723,-0.0301118848401862,-0.249027291943064,-0.382139561449927
-3.49255745604562,-6.89723520576556,0.0141386299428316,0.049412066748059,-0.270342859234179,1.03785880544906,0.871495816952193,-1.32882481149217
-1.62969803758275,-2.60928099185643,-0.22438227382174,0.959839170901255,0.821834035047918,1.03928179118065,-0.00823903610506137,0.422263729094572
0.201066688215512,-0.886013845991779,1.2518994639208,0.492184369380161,1.9602143024017,2.92788104359027,0.111000632076209,-0.0241022459897736
-0.901095633492124,-1.45963892959171,-1.46692911687565,0.772685503342686,-0.605486908987356,-1.10800809464415,0.0798841292829148,0.262191543424837
4.13025542644128,7.03563474120499,1.56679649803883,0.53545721117639,0.252086878872247,-0.418552613285872,0.604365416840029,1.00952812027437
3.02056642010304,5.34554977892908,0.309493643601904,0.0774845291304217,-0.738131124799678,0.539584840356884,0.733754793472667,0.906488791343987
0.00305493634117825,-0.665783171607975,0.900984191108444,0.995421874223732,3.65170898924273,1.03785417481422,-0.0338690090130562,-0.621805337586638
-0.302890216068633,-1.28389838482258,0.323318100528058,-1.32788731052449,-1.23382246791186,-1.0786215482332,0.771141049689669,0.92979854760162
2.52118880201271,4.72625314817683,0.147891862294311,0.875597964534389,0.87828247442315,3.84496144506323,0.532665672084957,-0.172522635003476
1.08292263549183,2.58516872347695,-1.09815218528112,0.450587082572105,0.584707311855039,-1.12367761800539,-0.596498691443073,0.786460123831392
-1.52500815839518,-2.7468427130985,0.913826092365888,1.1464550549812,0.5428443287307,-0.725505374636881,0.574695541398567,-0.606262571421415
-4.30906930064727,-6.10678346164459,-1.75469569889388,-3.18884385970253,1.19545416043177,1.20887674123816,0.912199258456297,-0.227999519255109
1.57507689217914,3.01183053674732,-0.613761671880115,-0.504058556931258,0.418357238568311,-0.00690727430627389,1.84276290468922,0.477036643327655
1.97311421763508,4.42432561276683,-1.18472489142352,0.331027658170484,1.02047410054727,1.14481168685784,0.22250347624927,0.870920361517008
-0.984393684032802,-1.19431411217419,-0.272026743145351,1.55857840032527,-1.0695294321526,-0.533505652440271,-0.075290282757848,0.217293346062249
1.97072143652054,4.76696611437398,1.08595408675137,-2.22099516114315,0.127535145575058,0.475922782477325,0.341373867983222,-0.924007052829264
2.2413944101327,3.80542891441627,-0.0627221282897396,0.017046940738105,-0.627548476605179,1.05248979700199,1.21502597489196,0.160918681189972
-1.07485302684541,-2.66301366388995,0.504754739265562,0.335459635689019,2.40630078046662,-0.906294509331108,-0.715582234483734,0.705456016602158
1.16424626998417,2.44267683245933,-0.178386424305231,0.252125707655088,1.11479998397984,-0.504363902561521,-0.926827048162338,0.332199434551609
-3.47628205598012,-6.18259918913245,-0.385206150522135,-1.40755012609713,0.919608238626219,-2.12623606903593,0.197189131969305,0.195916413051918
4.54280341077398,8.45232707696671,0.878434826935833,-0.812618434399077,-2.2681843552208,-0.540516973568427,0.155446685835338,0.577681166109478
5.42608397641219,9.89961921670963,1.10307635639743,1.03965773586515,0.454618439347101,-0.248050657867702,0.263302196111245,0.789916512230838
-1.02282091171973,-2.63081720097691,-1.0081380454461,0.422804078586849,-1.16812152997524,-1.31967809048833,0.154143380356266,0.060046362456119
-3.93188824380213,-7.08592237536447,1.06117011922847,-2.29071739867895,-0.760569321452976,-0.969699056071261,-0.907252133459164,-1.73548392952215
2.54422320264788,4.0851362505213,0.617296139645706,-0.600987324346333,-0.537948925196217,0.403317941253974,1.64225278666043,0.426016794156137
-1.20370930809793,-1.68298298619024,-0.306244120058535,0.771825131876062,0.396097792986769,0.179789765124596,0.857277191601751,-2.41278367676548
6.33461616197078,11.3926401970221,1.02836745511577,0.765013680756504,-0.480618639509645,0.915818806963747,0.609994057130011,2.34536542249481
-1.4510919927007,-1.41039596315518,-0.494603938929828,-2.19131782726878,-0.346436698422854,-0.0303767114799689,-0.315750114451441,-0.12493107393579
2.21759156798549,4.84434584495666,-0.370534848989685,-0.640487391024355,0.933671503038913,-0.277004388026955,2.18945262217302,0.714292271412402
0.287772596027416,0.936018760916069,0.822454319373596,0.603796973680763,-1.9722233998718,-0.229976158790842,0.150512847719617,-0.338724966900199
-1.28644598852127,-3.19448261637775,1.14379138979828,0.36573169265155,0.34540113469789,-0.550905860971293,-1.05453467948528,-0.0524610348602292
1.37016967641214,2.1561930364511,0.783819253600748,0.258509351952516,0.505096827961618,0.592888248353138,0.335394051222329,0.350542933869318
-4.93910050995118,-9.3448781562361,-0.904166753542619,-0.111725249753728,1.0730447776526,-0.694293771184415,-0.576394078492841,-1.75431634416576
3.53031570137166,7.38439934168273,-1.20151549014477,0.354231729951201,-0.370815741280518,-0.382311778637489,-0.277597090395788,0.979894453172744
-0.109207013414195,-0.0355967176594769,-0.63493441493789,-0.610948806003742,-0.680056053563462,-0.0732092005481683,-0.89861867063272,0.418295102956932
5.13249611646766,10.5803263271275,-1.55612400749348,0.0794581175152343,0.619089449041476,0.513777658827077,1.71491713749978,2.15311195513055
1.07224869814226,2.76635521986109,-0.862524900388335,0.0522765131142812,-0.378476796180279,1.62861537400664,-0.958659974703166,0.663605590892677
-2.12526167454423,-3.91526089800718,0.158674595216922,-0.656906424496857,-0.360100657957529,-0.216588833917719,-1.01291948379168,-0.801272810732084
1.15019223672589,2.84770286475719,-1.69617698051005,0.433657854222638,-1.44396169266601,-0.266614816879863,-0.690203777919896,0.324747111526608
-2.4937677400713,-4.99530199937013,0.371601961604794,0.489311034827281,0.0069549960282639,-0.00644728744567268,-1.84572296364821,-0.00872719985076264
-3.23623873102726,-6.33469096992496,0.388609483166979,-0.895550041941127,-0.00887758242393389,-0.39151566957378,0.382040275501567,0.138779327287968
2.14491393240073,2.64331573456437,1.08141466197037,-0.527467351899037,-0.331452802266708,1.02699613941015,-0.521368276470699,0.822301649372679
-1.53555616193098,-2.83049882571197,-0.741825038725439,0.111282474829226,-1.04107588153927,-0.00371026328606155,-2.61189072831317,0.113424303783735
0.204665400927583,0.309174443346035,0.851618353288318,1.19899489708638,-1.63403710191906,0.685604460569304,-1.0535653668303,-0.299841658154763
0.553772462638175,1.08250124406164,-1.74882823090062,0.0593375031764706,-0.630165783564385,0.27372671501075,0.778023040616858,0.487776974777428
-1.47962998130792,-3.2220601338866,0.998768110218121,1.17813133027061,1.47590318945562,0.903175075858802,0.139885765658879,0.212714189557783
-1.13323190744441,-2.16464377353018,0.323623371890785,0.692880498231913,-0.532749671085025,-0.217250575245192,0.439665943583964,-0.50118803146485
-0.739048918274898,-0.508144258327426,-0.785267924611484,0.124129389498322,-0.541013264729551,-1.58375152844752,0.364023319911841,-0.183562745536731
4.51441357692911,7.96552740289308,1.3428673488063,0.760943586630818,2.21208470317566,0.411597398461313,1.03830130309592,2.11533278364302
-4.58091049845206,-8.58238848725595,-1.01282045360488,1.04935902113367,-2.04279273117936,-0.603536306763023,-0.200799773702359,0.106245005238239
0.0561371440295312,1.63544062678183,-0.696396077625527,-2.32799779066039,0.0900191194591685,0.540898608881688,0.248070817622519,1.24571659157717
-1.20719611596649,-0.619957242165296,-1.18224499254162,-2.41155809080272,0.344620575316568,0.226294280800822,-1.07772665254298,1.27681477591603
3.63738340034508,6.5865801330318,-0.795518642612815,0.0843717429258184,-0.625037973298029,-0.151645419139468,1.40660536944595,1.40971417053588
0.538638317747725,-0.679359450073968,1.12883052663916,-0.287539341778213,0.975304142717032,0.348133426691321,0.248207849938965,0.421253951573291
0.815999681676864,2.2436304844359,0.314776033439674,-1.44773749649669,0.972581250648701,-0.213241336418121,2.45728755712256,-0.342612174392171
1.81315625027899,2.30388497067718,1.26017868068912,0.630283729093176,-0.00175539966273982,-0.367330876834297,-0.0509809766048216,1.0268629558208
-1.36082562477108,-3.06090444132008,-0.539941614577647,-0.60068112226662,-1.14498407514443,-0.571992976450869,0.544319395239289,-0.00305754968483071
1.37868064530532,4.86143227092354,0.342184110539904,-2.62893406633852,-0.00118053732647724,0.153202640399218,-0.62195475725289,0.746347254734502
3.63162372188236,6.95976609830531,0.162250704671509,-0.0475499689162621,0.287461309838047,-0.317519214103043,-0.339693715974957,0.879053332471118
1.18800140075925,3.73227346517878,-1.25407223808123,1.56260330905832,-0.95870096101141,-0.183660190020669,1.37523270506691,0.708752506665323
3.58132736550206,7.84199227353876,1.68734102352912,-2.60615158999691,-0.109075836778233,-0.108366254555902,0.392316006604064,1.34384715465912
1.91196877123747,3.64483204617667,0.134914274595857,-0.433316449087931,0.231820120036296,-0.360122169871309,-0.142237482494678,-0.0191645908729128
-2.96684818297328,-6.26504023959652,0.82097718098295,0.0288291978274336,0.973739804091534,0.993511267462637,0.720405438700395,-1.96606029676995
-0.983324852782693,-2.98173308565798,1.53104682525809,-0.864344313273355,0.544155676220228,-0.856825018238396,-0.435954757019296,-0.32467864845759
-3.92531583553279,-7.36706297483224,-0.48677269299232,1.14992429335039,-2.44774435028619,-1.29008619897172,-1.07702543934454,-1.72715304093448
-2.10927390536741,-3.3464125153917,-0.767175160674671,-0.13159317400437,0.390556606099678,-0.734466097608227,0.241116547697946,-0.856778246500892
-1.87936844733219,-3.48618993362009,1.26910983252509,1.39560865289819,-0.692149727144553,-1.33509877221196,-0.356730956414224,-1.09490197737029
-0.00961063215345176,0.169591036765631,-1.59683044287939,0.644303396307598,0.835886337683035,0.00767344800273774,-0.451615072418354,0.284028235851342
-2.39850445046,-5.02097364296201,1.48725574384599,-1.14291662921957,0.738447961760231,1.39084433695629,-0.230941896600706,-1.79640630191268
-1.06935924768961,-0.916782883688182,-0.881775777457634,1.59875676994726,-0.167210705643094,0.707756989018012,-1.0438964627745,0.0127379461026821
-1.18430647610105,-2.80038280093424,1.5060627922838,-0.391665866169746,0.070276277617232,0.18890861549137,0.246695504696594,0.246958736153779
5.26779052250492,9.15076076992296,1.32189854125082,-1.27472699473947,-2.24575189857125,-0.531620883145468,2.18971785460596,2.55961221356027
2.45822135622794,4.63993598199929,0.261436307628933,-0.649365634774353,-0.86376026748104,1.34044620094939,-0.0744518464560009,-1.06072352879024
3.29161228117461,6.06283401784844,1.03922348685007,0.740696170412962,0.419257178029994,-0.108185490762033,-0.216261222183773,-0.498989450315426
0.444332151687285,2.05346528562371,-1.36700199856399,-0.822152659830254,-1.14682124994046,-0.462467121254966,-0.0767408515271477,-0.306633399242003
4.79345361023362,9.44437978010301,0.532737995035972,-0.741574548075991,0.296324841729124,-0.926722151248186,2.27558088038018,0.684131511075307
-2.83086865355776,-4.32134917411304,0.706834563109596,-2.12482538849163,0.531614925185931,-0.326228815823381,0.614630620325055,-1.29882656683256
-1.08845501906964,-2.64774568739275,-0.0141280060216347,-0.175634578485815,-0.232870237421144,1.05193185659798,1.34366953634938,0.039455597812253
4.46992285021163,8.87045031938348,-1.04564938853529,0.306908777922172,-1.04301093942308,0.238614524386213,1.43497182422967,0.63310410698413
-2.63096413980474,-4.47988475819442,-0.929421958415278,1.42904635162222,-1.26664457220709,0.380212341529183,0.277151228227171,-0.287962204092153
-0.30987488164504,-0.200635737676322,-0.146866831792711,0.419235220255438,-0.0313585290942651,-0.153830582631812,-0.435861101018775,0.240116279996656
-0.132932597291133,-1.28245255194791,1.13046578426268,0.546114943309007,-0.698020848744694,-0.173257553885276,0.462778571708044,0.113409450671176
-1.59862216958337,-2.95111434963116,-0.819897494243476,-0.0144038914389378,-1.09993558193866,0.708951431407955,-1.63126815227646,-1.35345384346272
-0.556346419126299,-0.995408784185394,-0.0208446198224498,1.36637788905615,0.225185364005751,-0.110867005745681,1.19996612546802,0.756211813649462
0.42238904562972,1.85345374388973,-1.53728041676251,0.454037658155584,-1.1540332318261,-0.386959520765242,-0.746579699747517,-1.03429753798983
0.618532553990151,0.47784085296322,1.08329357779745,-0.481620392637646,-0.16924051329775,1.15062128612132,-0.126806213923219,0.763266394444998
-0.874064368029909,-2.5255970296704,0.828089488492422,-0.123014798220828,0.532577674103017,-0.344698474055646,-1.34227152625142,-0.800478895878733
4.5648843380358,7.89921106911687,1.46063066093764,1.01785358578997,-0.140161855641228,1.66169692780639,-0.41415335882598,1.27855957722288
0.313791610942993,-0.176237012551477,1.52080528442083,0.702384535264707,0.512146907887884,1.52243873472958,-1.15584278595841,-0.866444905968764
-1.58796927834709,-2.21818684593167,-1.78229463446257,0.878703619526725,1.14264155552077,0.160469245542458,-1.44605163212212,-0.656514462384096
0.290845732711064,0.455433269970297,0.380906440375822,0.700435124330129,-0.178851464531996,0.818264039669961,0.566795819466376,0.211413196904846
0.319016157968362,2.49174630772634,0.450399964407013,-1.84801976352077,-0.0353155371669771,-0.0511893713413466,-0.980505597384749,-1.13011080560434
-1.09762632342932,-1.26243136469235,-0.573043040397603,1.33647989096965,-1.55432555287935,-0.39763739043001,-0.107326511622926,0.0745017377199534
0.709777691894092,0.830094735717639,0.0955441170742485,-0.0946580046729937,-0.0975753220544245,0.440755536111906,0.616237187848483,0.478227945108791
-2.04709700702365,-3.9270373081493,-1.32239061117819,0.403276295925745,-0.917463159826855,-0.763664937292622,-0.229669152725017,-1.24224353977763
-1.11897834005321,-2.38563069711934,1.32681728908096,1.23778511718395,-1.36169811437309,0.949542786024535,-1.88592286568928,-0.400945973412452
0.364333757773232,0.614934050613188,-0.528936033273735,0.0938423322606791,0.659867060528937,-0.0226859179831945,1.1717227505573,-0.746276471671223
-2.3398590065506,-4.01529606809756,-1.2701305818804,-0.474139139214861,-0.115193420359339,-1.72121810787785,-0.827460616773239,-0.950397421388191
1.73638641148518,4.01178184107796,-1.38589055111678,0.411451462806119,0.808256838165864,-0.503417945847122,1.27462611038351,0.30968942416732
-3.7270626721312,-7.57502478652833,1.63281396595122,0.983601925284317,-0.890028234036841,-2.26717404743329,-1.01000464677441,-1.62110270012259
0.923933400614578,2.07131055442694,-0.230651055122325,-0.951222656284489,-2.40600080166575,1.33959061043306,0.126912900938956,0.731203266014247
-3.69426974276645,-7.5082155536547,0.762405415771129,0.13320555663514,-0.100632714259076,1.49233204512544,-1.0493741737791,-1.30192757658243
-1.48381213525281,-2.31093964854561,1.03755187376009,1.84436502104234,0.745181515571964,-0.882847332635763,-0.782734673650146,-1.17633531193506
-2.05360064981298,-3.60460834949411,0.347685795840795,-1.39604223549708,1.99809470284871,-0.509686220071009,0.332392529736093,-0.199867431963731
-2.36781410131846,-4.00892302139877,-0.584645632966906,0.504508254027443,0.8231493901913,-0.529744847151728,-0.335310698595884,-1.56788699227266
-1.13593338797511,-1.56973111209893,-0.560661085428724,1.1458562849477,0.713505697877547,-1.05911474005859,-1.10042796286085,0.12870916326716
-4.51478506855992,-9.3633593906504,1.04702919850257,1.18965511512874,0.285442274547805,-0.378498257285821,0.444803598128936,-2.31193092344112
2.56311584372637,6.02529978797284,-1.40980785491018,1.05988520094187,0.423733458524227,-1.06754635857529,1.60889653362169,1.36322195560471
-3.95433525454656,-7.87824484901354,0.190019248150036,0.647664562726994,-0.349732707982653,1.79084761534957,-1.65669676079333,-1.75778596436565
-2.2396803488256,-3.64167280777478,-0.875939630091069,1.11331556802439,0.193020486343955,0.208873208846227,0.0356621475327127,0.567175557571685
-3.36967191624927,-6.11315893234962,-1.7685334808154,-0.389508586603647,-1.14399904148373,0.301214943022356,-0.246659310574893,0.484474908902397
-3.04043440747733,-5.1282969655095,-1.5396867484982,0.827432136465833,-0.230485456382023,-0.597905592265093,0.122294669267428,-0.50197254284562
6.20529373635669,11.2471452202116,1.1389961497411,0.0914946284953856,-1.36170170269118,1.198003427367,0.331915692207622,0.920727455801072
-0.0266301952774856,-0.236700487252047,-0.499001079911882,0.994028951685916,-0.103628032431742,2.04321274968712,-0.0958021658368874,0.536117070891619
-4.43170409496784,-8.07192199710369,1.12496951783257,-2.29617421649076,0.840994352943709,-0.563428788748012,1.20242825714792,-1.81514413502398
-3.7894155539711,-7.54275225303797,1.42175076760229,0.595410803837424,0.462735477309188,-0.016047499020456,-0.446902207720335,-1.72290922287465
2.38032640346007,3.8916311856201,1.27644330300736,0.699043859186429,-0.390720813861571,0.0387335863568328,0.363119826465993,0.148548790755737
0.944382489960872,1.15046261107209,0.838476310034088,0.797224088227434,-0.346099843504434,0.830442093213514,1.2177482714805,0.315128109259685
-0.598630274958295,-2.05123726419518,0.787103487084316,-0.907317106000212,-1.4149883542861,-0.0450155295674612,0.0876232403062204,-0.0843618882735497
-2.6471362362063,-4.97268896150703,-0.289411752570406,0.547619463730004,-0.392150197366359,0.707521301734083,-1.19514441321594,-0.104481313899803
-3.53540159708901,-7.57016606671461,1.57912532513516,-0.804420100930174,-1.51099279793271,0.485896700622251,-0.75777823254915,-1.86882764915906
-2.9513440549222,-5.87802272768547,0.856279263989832,0.765784711013949,0.622060872059,-0.149471558248039,-0.834753164919852,-1.17995523765553
0.80970003328098,3.86008030284191,-0.992191244937056,-2.8029646911672,2.19360255186225,0.136508952677206,0.216651859756559,-0.29379736966893
-2.03111253479893,-3.67051277463561,-0.29086657518754,0.0241384919191587,0.565892563054766,-0.488452327767456,-0.270641670102656,-0.445320108493283
-4.04111875355712,-7.94393297672766,-1.72166650713205,-0.236710697444997,1.18525065877485,-0.28812594017903,-1.2416937194291,-1.61958033990211
4.38575901037936,9.53522197691614,-0.493696882803952,0.94320199725784,1.01951756099119,-2.48690237750926,0.635951920120132,0.80511246654148
1.27447923666628,2.56450605828419,-0.792558642990069,-0.393944496145205,-0.588222415896813,-0.301792129231338,-0.99898007350749,-0.571226450125525
-0.256302163573014,-0.881883816895589,1.25381418480801,1.11389257852529,0.11962231879192,-0.19082115284275,0.23400283929036,-0.674739858226265
2.63965918080271,6.24231505951284,-1.00266545790077,0.198814769270489,-1.56319870202903,-2.446339961566,1.72948382004438,0.429384088428306
2.00240106889107,4.53956423888846,-0.528061310634533,0.596884437285307,0.512483785540004,3.17586662889759,0.00698702338609823,-0.611418326283057
-2.16151163577962,-4.31575276234184,-0.538013119820903,0.840130315703669,-0.93027774024887,-0.36237119874945,-1.9567433351858,-0.426497232192475
5.64239700554158,10.1436534545633,0.252495703096774,-0.270657251290749,1.19326520293291,-1.10997828763247,0.646257351240655,1.51508069760765
-0.865672949353893,-1.76918919875911,1.34989012947799,1.07648945177669,-1.87775062498437,1.06679337662244,-2.00629207099903,-1.54451875461749
-3.50781234157952,-7.42196315308642,0.808564576858203,1.04281371694776,1.1046329831497,-1.69327044349753,-0.899810524457338,-0.794710075798167
-0.64159331571196,-1.08073904420549,-0.610927650683962,-0.0680996692887479,-0.738974733536882,0.966127908368041,-0.57576566213251,-0.354385554155029
0.254483148936228,1.15304515360154,-1.60246636124036,0.229565489767737,1.26359341168957,0.0621064158898938,1.62873326419365,-0.0313630615757209
4.35374131165038,9.92466472792024,-0.620685046374234,-0.880815841762301,-0.283868423376424,1.04261685051717,0.139294828721111,1.82457633179415
0.250478264893197,0.748638660938506,-0.247263257724841,0.100908327187685,-0.243266412577806,0.124140264948545,-0.951387091440781,-0.0363357528433132
1.6672271022394,3.11438125673985,-1.07019794861557,0.0670284112943156,0.347789451555249,-0.430714600571324,2.42550822227631,1.09969789551423
-0.230030609698054,0.0936287473836102,-0.0701247986164186,0.940139091097183,0.105369134967091,1.20676235871864,1.00448653390422,0.176944585386499
-1.53650435747016,-2.435793362172,-1.67061842908837,0.299738585723889,-0.853012328438241,-4.78298330030121,0.406939397586731,0.340618872935463
0.205649366714556,0.469824713741405,-0.239985558377466,-0.216310421021284,-0.878876552638007,0.166642842448002,1.06314616117866,0.273088188226695
3.07336310726861,5.66705098903908,0.445183480565984,0.481020939772077,2.13355002153245,-0.560868700048319,-0.221670995654263,1.04472686263091
4.24776895107627,9.05830820247278,-0.18168737952333,-1.82408122458579,-1.13954949903484,0.791719766718694,0.415391660545689,1.61394815639195
2.05593255724036,4.55450217689526,-0.394893429822021,-2.12974905595594,0.242423630359714,1.53691913987567,0.536127641272776,1.33125689455272
3.87544931230294,7.2381943537361,1.44006444145483,-0.541833828798953,-0.198962708924229,-0.230493669995212,0.522181343136803,0.219865795884655
-3.25422909104845,-6.0292790710183,0.570580160247893,-1.11905593039154,-1.07563493401076,-0.184010609959144,0.238862884863344,-0.933427681890047
3.72251085453011,6.49362937371032,1.52350512190711,0.283923510148454,-1.24299702896368,0.584575828447651,-0.561722111829913,0.209278453189341
-0.0721377956149226,0.887831406630478,-1.75133652698676,-1.26329951895629,-1.46807950275931,-0.640868217738568,-0.767334198185315,0.529379063954813
-4.00101357109462,-7.80039528802549,-0.111647871803415,-1.26493636133606,-1.51879075247786,-0.383880560021845,-0.709357937132175,-1.48788782075351
2.61076697624326,4.29122192015006,1.42211907166811,0.0774054963786115,-1.45589335899758,0.301886585880977,0.026889163956384,-0.215124234927337
0.274085627923942,-0.609038200627377,0.125139866928794,0.316379086686334,0.722514408824735,0.499217176845738,1.20261709120351,0.15588483219656
4.00159361266157,8.16803985541221,-1.7795657918368,0.590344708054969,-0.469155109160365,-1.1058911680698,1.98347038626634,1.276235471195
-1.40080846716401,-3.67324924563376,0.559345259096912,0.74372323402747,1.5029488090887,0.153758490390363,0.130140035748466,-0.964230476950262
-1.65640807096758,-2.95408905290726,-1.38361570465934,0.75759904563976,0.377768116443347,-0.61323920949398,-0.394650153750957,0.324183929602768
-3.66970926260253,-6.45426981535476,-1.16014374658164,0.188456521306156,1.32488480106539,-0.316420034930529,-0.871803565791042,-0.930004640362805
0.182700402634016,0.257018610363871,1.16504926768026,0.0878684978868471,0.160072022319228,0.829998582854271,0.552379728543888,-0.868044689971963
1.87071407593257,2.94916221728516,0.531991655507488,0.271653645630501,0.894018182533438,0.610089742798431,0.602127153179373,-0.532078028460756
-1.7958909228619,-4.57884634820289,1.2461996689267,-1.5999145079715,0.132934039705226,-0.0649324733713926,-0.674082212622522,0.769860219099205
3.27931910491703,5.89847057090826,0.663091953502024,0.380034433363822,-0.500993830828922,-0.371974851550589,0.0561461450211592,0.731907189987157
-5.41962342515972,-8.71216615597353,-0.637047632527252,-2.16139247300487,0.546635144014061,0.227058217397601,-1.67280333209513,-2.0353314303075
-3.88697228829434,-6.78912125438428,-1.52998118383062,0.97740543573857,-0.0620789430911685,1.00959362163175,0.115629582509415,-1.12029009817486
5.20858398997339,9.17479711702024,1.79542054055474,-0.259571994019319,0.634587316219669,0.494494408119657,1.42432668722385,0.542264447847011
-2.90135948717577,-5.14807376169591,-0.337649640712629,1.17559962681963,-0.672553304289001,0.272084348071415,0.60307347972228,0.354055817079787
1.02094677679521,1.61316798490392,-1.72977248987246,0.488167258857038,2.11888738325518,-0.399466914924959,-1.33984964495332,1.25233955841388
-0.939200349554181,-2.33567162293437,1.02693390494138,0.0532608608305943,-0.265725967513275,0.640100486363722,-1.17819947297702,-0.0215942603169869
